RecordKey,IsrcValue,Datestamp
e827bd52-095d-4379-abfd-442bd40235d9,GBCCS0100717,2021-09-02 20:08:22.652984
e827bd52-095d-4379-abfd-442bd40235d9,GBCCS1000110,2021-09-02 20:08:22.652984
ad268788-8073-42ea-bafd-4a32f0b24a0d,GBCCS1900036,2021-09-02 20:08:22.652984
3f285d0c-4530-48a3-8307-425043972e77,GBCCS0100723,2021-09-02 20:08:22.652984
3f285d0c-4530-48a3-8307-425043972e77,GBCCS0700330,2021-09-02 20:08:22.652984
3f285d0c-4530-48a3-8307-425043972e77,GBCCS1000115,2021-09-02 20:08:22.652984
7ee05087-6ea7-4ea3-be26-efe5eb1cead8,GBCCS0201276,2021-09-02 20:08:22.652984
36b00b1f-c2a9-4b13-a5a9-27b64bab13a8,GBCCS1000135,2021-09-02 20:08:22.652984
4f7c93f6-0c57-4b47-ab2d-b703cc28f67a,GBCCS1000121,2021-09-02 20:08:22.652984
504699f4-0498-4284-a00e-c5b9d8f3a386,GBCCS0201308,2021-09-02 20:08:22.652984
adf19827-1c67-41fa-a7c5-0b9f71ea02e4,GBAYE0000329,2021-09-02 20:08:22.652984
50a379a2-4c0a-4aa4-a130-7115a23bf044,GBCCS1800374,2021-09-02 20:08:22.652984
47c795f8-845e-42ae-a015-1ccec46f1ec3,GBCCS1000112,2021-09-02 20:08:22.652984
2bc45227-b215-4ebc-8e1c-15f2d4e38b33,GBCCS1100095,2021-09-02 20:08:22.652984
9c55b141-b784-4f48-944d-33431be8424d,GBCCS1100077,2021-09-02 20:08:22.652984
ebdf8e5f-10a8-4e9b-8f40-e9623c8d20d2,GBCCS0201266,2021-09-02 20:08:22.652984
28a6e750-6bf7-4bb1-9f5e-b049a6d6796c,GBCCS9900135,2021-09-02 20:08:22.652984
163113d2-7035-4f15-9a37-4785a26a05e3,GBCCS0700651,2021-09-02 20:08:22.652984
da60ad72-b505-4e01-b30e-93db2bbbcefe,GBCCS1000180,2021-09-02 20:08:22.652984
da60ad72-b505-4e01-b30e-93db2bbbcefe,GBCCS1000218,2021-09-02 20:08:22.652984
da60ad72-b505-4e01-b30e-93db2bbbcefe,GBCCS1400234,2021-09-02 20:08:22.652984
1c66ff09-d903-424e-9b99-9c6c252324a9,GBCCS0900015,2021-09-02 20:08:22.652984
47461903-36c3-45b8-8562-dc01315867ee,GBCCS0201278,2021-09-02 20:08:22.652984
ddc75ff6-fb36-43f1-a2c4-6ff13e097149,GBCCS1800377,2021-09-02 20:08:22.652984
293ccf5e-d7a6-42d8-91be-338a36bb2b01,GBCCS0900010,2021-09-02 20:08:22.652984
e38d2cc8-25ee-4dfd-8fa0-2fd4f7a2d8ea,GBCCS1100081,2021-09-02 20:08:22.652984
61004242-7fd4-4cd3-bb43-dfc93bfaddd8,GBCCS1100080,2021-09-02 20:08:22.652984
4aea73f4-c7d9-462a-927c-79e672caf0c0,GBCCS1300006,2021-09-02 20:08:22.652984
6b7f962e-4db0-4e52-880e-8e39ef524413,USPR39401973,2021-09-02 20:08:22.652984
06bd00ee-6678-451d-a669-e6955ec045ad,GBCCS0101196,2021-09-02 20:08:22.652984
022c9d95-24c2-4cd9-b582-5187f3cd062d,GBCCS0101196,2021-09-02 20:08:22.652984
b152bf0f-7147-47e6-8403-2692b93e7e62,GBCCS0700383,2021-09-02 20:08:22.652984
f0595bfa-fee6-403c-8496-18be60251200,GBCCS1500218,2021-09-02 20:08:22.652984
e2aa8df6-f3dc-4bd2-b97c-9b04fca7390b,GBCCS8300190,2021-09-02 20:08:22.652984
663adcf3-b9a1-41f5-8032-1d79e93afab1,GBCCS0101198,2021-09-02 20:08:22.652984
0b20176a-2971-4eb1-83d8-8d07b806bdd5,GBCCS9900132,2021-09-02 20:08:22.652984
a5d88973-dbfd-474a-ab31-3709391cf800,GBCCS1000168,2021-09-02 20:08:22.652984
a5d88973-dbfd-474a-ab31-3709391cf800,GBCCS1000195,2021-09-02 20:08:22.652984
a5d88973-dbfd-474a-ab31-3709391cf800,GBCCS1400222,2021-09-02 20:08:22.652984
5162d378-44f4-47fb-a66d-6b1c17d431c8,GBCCS0700658,2021-09-02 20:08:22.652984
57438b5f-0915-4b3c-8945-7bcd13f5a2df,GBCCS0700858,2021-09-02 20:08:22.652984
e512c151-1e01-437e-8700-f2033d0710cc,GBCCS1900033,2021-09-02 20:08:22.652984
8b39d12e-da4d-4479-8401-44a22f50101f,GBCCS1800302,2021-09-02 20:08:22.652984
caafe178-4a6b-4475-ab9b-c59e01130c78,GBCCS1900040,2021-09-02 20:08:22.652984
ec144458-7bab-4bb7-9f8e-a0d61fb9975f,GBCCS1300009,2021-09-02 20:08:22.652984
099aa2f8-6dbc-4e86-8900-17011cb56eb1,GBCCS1000166,2021-09-02 20:08:22.652984
099aa2f8-6dbc-4e86-8900-17011cb56eb1,GBCCS1000193,2021-09-02 20:08:22.652984
099aa2f8-6dbc-4e86-8900-17011cb56eb1,GBCCS1400220,2021-09-02 20:08:22.652984
9b567440-8945-4b14-8f62-da6f1dfd4be2,GBCCS1000174,2021-09-02 20:08:22.652984
9b567440-8945-4b14-8f62-da6f1dfd4be2,GBCCS1000201,2021-09-02 20:08:22.652984
9b567440-8945-4b14-8f62-da6f1dfd4be2,GBCCS1400228,2021-09-02 20:08:22.652984
100307dc-74c5-43aa-ae12-69c2facdf5a3,GBCCS0700649,2021-09-02 20:08:22.652984
7024a2a4-66bd-4275-b23d-5b7499a11c76,GBCCS0700707,2021-09-02 20:08:22.652984
05d85bce-254a-468d-93c5-5db8847fd440,GBCCS0700649,2021-09-02 20:08:22.652984
51a468b2-5ab6-477c-be82-4b65eede924d,GBA7H1499332,2021-09-02 20:08:22.652984
ee8b1bd1-1a39-4092-91ab-68e6f2f76166,GBCCS0900004,2021-09-02 20:08:22.652984
844b3ad6-625c-4db9-bc8d-842c144d45d5,GBCCS1900013,2021-09-02 20:08:22.652984
6cc94fb7-81d4-49b0-bb2d-77e980612772,USUM71418191,2021-09-02 20:08:22.652984
9452faba-5fd7-40d8-b103-4c007289827f,GBCCS1100084,2021-09-02 20:08:22.652984
61e64185-fe2d-4087-a602-3df1fbe18bec,GBCCS1000111,2021-09-02 20:08:22.652984
5b56df08-65e7-436d-b90f-54b76234f006,GBCCS2000043,2021-09-02 20:08:22.652984
86a7ae95-2a93-4a21-a2dd-1dd82762c7ab,GBCCS2000044,2021-09-02 20:08:22.652984
a8105e2e-b0f4-4e32-97ef-eb3357d6acd3,GBCCS2000045,2021-09-02 20:08:22.652984
cc5e27b7-a19c-479e-a693-a101e46af53b,GBCCS2000046,2021-09-02 20:08:22.652984
c218e975-d5af-4c4d-87a6-068fbee029ea,GBCCS2000047,2021-09-02 20:08:22.652984
cc39dfd9-57f9-4024-ab81-06c6abacd8a6,GBCCS2000048,2021-09-02 20:08:22.652984
d69af2e4-30cc-460c-87c6-b719886b7716,GBCCS1800285,2021-09-02 20:08:22.652984
0e61cae5-3dae-4fbe-92e3-7e7969e99ccc,GBCCS1800028,2021-09-02 20:08:22.652984
0e61cae5-3dae-4fbe-92e3-7e7969e99ccc,GBCCS1800063,2021-09-02 20:08:22.652984
7c8341a2-59b1-44a4-8dec-9618dd710d4e,GBCCS1800031,2021-09-02 20:08:22.652984
7c8341a2-59b1-44a4-8dec-9618dd710d4e,GBCCS1800066,2021-09-02 20:08:22.652984
bfa22538-81da-4f65-bdc2-74ba8a558108,GBCCS1800035,2021-09-02 20:08:22.652984
bfa22538-81da-4f65-bdc2-74ba8a558108,GBCCS1800070,2021-09-02 20:08:22.652984
ea442c51-f545-4430-9410-f54387a7e1f9,GBCCS1800381,2021-09-02 20:08:22.652984
b2f85506-9307-4610-a8a0-65aa1174fa05,GBCCS0900023,2021-09-02 20:08:22.652984
24846379-08c9-4ef6-85cb-2e72b021a32b,GBCCS9900142,2021-09-02 20:08:22.652984
83035686-78f5-481d-852b-01e27d40092b,GBCCS1800368,2021-09-02 20:08:22.652984
e2550b06-4e70-4794-bf5f-236708812c66,GBCCS1800382,2021-09-02 20:08:22.652984
fee63806-5e0f-4d49-8e52-821daed16d2b,GBCCS1800292,2021-09-02 20:08:22.652984
5642afa2-f5a6-49b1-99cc-09fa48a00321,GBCCS1500051,2021-09-02 20:08:22.652984
39721a0d-20b4-4859-8aeb-14b184a0258b,GBCCS0100821,2021-09-02 20:08:22.652984
057cf0de-2e10-4790-8279-4839f6435562,GBCCS2000073,2021-09-02 20:08:22.652984
84aa8abd-d3b0-4563-b477-e84353255a11,GBCCS2100003,2021-09-02 20:08:22.652984
99236a7e-4cc3-401f-bb14-e40f076178b5,GBCCS0700432,2021-09-02 20:08:22.652984
a79e31b9-1f11-4415-99cb-1cd27ba1e878,GBCCS0501473,2021-09-02 20:08:22.652984
575a722f-5395-4dc9-b5e2-4a0369ad7bdb,GBCCS1600020,2021-09-02 20:08:22.652984
3a5831c7-3b2e-4038-893e-d7b13e0bf847,GBCCS1300005,2021-09-02 20:08:22.652984
06952602-1047-47aa-bc60-a122e6105909,GBCCS1100090,2021-09-02 20:08:22.652984
53474f96-64cf-49a6-8122-c0733ae33e94,GBCCS1100098,2021-09-02 20:08:22.652984
273e4b76-142f-40b6-9103-a098b5dbd9b4,GBCCS0700441,2021-09-02 20:08:22.652984
273e4b76-142f-40b6-9103-a098b5dbd9b4,GBCCS2000012,2021-09-02 20:08:22.652984
6a3d3369-c7f4-4dd5-86fc-58323ec756e4,GBCCS0101221,2021-09-02 20:08:22.652984
befb6d38-ef3c-4560-bcb4-f348e4e66f98,GBCCS0501471,2021-09-02 20:08:22.652984
9bb8f20c-f570-4221-91e4-14acc44ce210,GBCCS0101226,2021-09-02 20:08:22.652984
239aae42-e37e-4f8f-ad52-2e143762e6ba,GBCCS1300017,2021-09-02 20:08:22.652984
b4523ef6-e16a-4084-8a46-c1d4bd308c1e,GBCCS1800370,2021-09-02 20:08:22.652984
d2fbd9bf-0044-4002-8364-9028d5a1b3e7,GBCCS9900131,2021-09-02 20:08:22.652984
fdf4c51f-a81a-4251-868d-e23585e03085,GBCCS2000042,2021-09-02 20:08:22.652984
103483b8-ae69-4b4e-bf1b-c0a6352ea1a3,GBCCS1300004,2021-09-02 20:08:22.652984
4ae86e42-ebab-4f0d-9908-8d83e31e0413,GBCCS1300004,2021-09-02 20:08:22.652984
71e51703-952e-4940-9468-c2dac768ba7d,GBCCS1500052,2021-09-02 20:08:22.652984
1f3c4321-f5bb-478c-ab7a-2f2de4462091,USLIC0500084,2021-09-02 20:08:22.652984
c39f40b9-cc88-4385-be87-91a200ea6040,GBCCS1500147,2021-09-02 20:08:22.652984
b6b561db-915c-4bc4-9991-b0633a0ef6b9,GBCCS1000179,2021-09-02 20:08:22.652984
b6b561db-915c-4bc4-9991-b0633a0ef6b9,GBCCS1000217,2021-09-02 20:08:22.652984
b6b561db-915c-4bc4-9991-b0633a0ef6b9,GBCCS1400233,2021-09-02 20:08:22.652984
c75243f6-16bf-4d18-80d6-57753047baa6,GBCCS0700648,2021-09-02 20:08:22.652984
d7d1e184-5046-485a-8a29-754dbf072902,GBCCS2000079,2021-09-02 20:08:22.652984
1fddc497-1442-4fd5-87c2-4bb473cdbf80,GBCCS2100006,2021-09-02 20:08:22.652984
d81a53f0-3de9-4f8f-9c1d-948248a5d843,GBCCS0201288,2021-09-02 20:08:22.652984
b514b518-4613-4147-8715-c9040008a398,UK6821903001,2021-09-02 20:08:22.652984
61e0b0f2-4bfa-47a5-87e8-eeae04759bf2,GBCCS0900034,2021-09-02 20:08:22.652984
8388ced0-534b-475a-a945-52cd58a8ee1a,GBCCS9900141,2021-09-02 20:08:22.652984
2b010292-c3c5-47a3-bf94-378816c6019a,GBCCS1800026,2021-09-02 20:08:22.652984
2b010292-c3c5-47a3-bf94-378816c6019a,GBCCS1800061,2021-09-02 20:08:22.652984
a0e3b9dd-4880-4b58-91e0-f012710fb770,GBCCS9900129,2021-09-02 20:08:22.652984
207e9cb9-73fd-4dfc-82f6-4ccba9bb7122,GBCCS0101222,2021-09-02 20:08:22.652984
83f5c2ea-7df7-4ff7-9fc1-4f977272790c,GBCCS0201310,2021-09-02 20:08:22.652984
7be97ad8-ae0c-4f18-88cb-efbe84a7cd68,GBCCS0900017,2021-09-02 20:08:22.652984
22f31be1-997e-4f95-9a0a-26fb4cc154cf,GBCCS1000114,2021-09-02 20:08:22.652984
eca95ceb-8373-488b-8c7f-9779f465a14d,GBCCS1800403,2021-09-02 20:08:22.652984
b237a41b-191a-4cba-b24f-e319f6187e44,GBCCS2000077,2021-09-02 20:08:22.652984
e23b2af1-7c76-4c0e-8bbe-29487eb8bf3f,GBCCS2100007,2021-09-02 20:08:22.652984
619942bf-6353-4484-8b53-b323ef45bf1a,GBCCS1100093,2021-09-02 20:08:22.652984
bb81212b-eff8-44b5-be52-3a5cb27f7773,GBCCS1500055,2021-09-02 20:08:22.652984
76d11a92-54e9-4f50-879a-8190d3186c96,GBCCS0700497,2021-09-02 20:08:22.652984
76d11a92-54e9-4f50-879a-8190d3186c96,GBCCS2000004,2021-09-02 20:08:22.652984
0465d336-9ac1-4ee3-af26-18ba53c34dad,GBCCS2000018,2021-09-02 20:08:22.652984
4252d0b1-8397-4055-a612-39070d500076,GBCCS0201271,2021-09-02 20:08:22.652984
16a06460-4b83-485c-bcf6-21f240d8c320,GBCCS0900021,2021-09-02 20:08:22.652984
894661c5-5203-4909-8bad-bac64234968f,GBCCS0700498,2021-09-02 20:08:22.652984
894661c5-5203-4909-8bad-bac64234968f,GBCCS2000010,2021-09-02 20:08:22.652984
6b323146-7153-4832-ba97-3ad7b5812569,GBCCS2000022,2021-09-02 20:08:22.652984
ef85cf1c-8795-4bce-bdfd-df783362c3b8,GBCCS0101229,2021-09-02 20:08:22.652984
6a3a46bf-5766-437a-86df-96ee42059201,GBCCS1800299,2021-09-02 20:08:22.652984
92dc2d66-68b1-4d13-9fa7-0ac8201e4be8,GBCCS1000170,2021-09-02 20:08:22.652984
92dc2d66-68b1-4d13-9fa7-0ac8201e4be8,GBCCS1000197,2021-09-02 20:08:22.652984
92dc2d66-68b1-4d13-9fa7-0ac8201e4be8,GBCCS1400224,2021-09-02 20:08:22.652984
831ab64f-9f5e-459c-bef5-4fdcd855511e,GBCCS1400243,2021-09-02 20:08:22.652984
3ee9af5d-1725-47b0-a5fd-e8a92e3efdf0,GBCCS1500057,2021-09-02 20:08:22.652984
2e68ea07-425b-453f-b108-f7b3ac6b2e71,GBCCS0100950,2021-09-02 20:08:22.652984
05f5be44-f132-4b8f-985a-ff40d267dc03,GBCCS1000113,2021-09-02 20:08:22.652984
61779e8e-c08c-40c4-8362-2177164ee781,GBCCS1000165,2021-09-02 20:08:22.652984
61779e8e-c08c-40c4-8362-2177164ee781,GBCCS1000192,2021-09-02 20:08:22.652984
61779e8e-c08c-40c4-8362-2177164ee781,GBCCS1400219,2021-09-02 20:08:22.652984
d2926121-46c8-4d7b-ad71-19185fab3e5a,GBCCS0700654,2021-09-02 20:08:22.652984
f772b990-0f8f-42a0-9e9e-1bb3899bb896,GBCCS0700709,2021-09-02 20:08:22.652984
fe0fc475-f26d-4cd9-b6cb-7ae84b6e82b9,GBCCS1900016,2021-09-02 20:08:22.652984
8c1f9a46-2c30-4072-b579-da5c09d5d7dd,GBCCS1000105,2021-09-02 20:08:22.652984
2b75a5ee-56ee-4236-ae59-18ffa6af2e83,USSI10100187,2021-09-02 20:08:22.652984
27161e64-31b3-4086-a0bf-4e1be99910a0,GBCCS0100344,2021-09-02 20:08:22.652984
95e9dfc2-e103-4b7c-af0d-f71dde49363f,GBCCS1100099,2021-09-02 20:08:22.652984
e75a2b99-cbbe-40ee-bd33-c38ab737d7b3,GBEHT0900104,2021-09-02 20:08:22.652984
393a7049-9ef9-4895-8c71-6cc578b5dacd,GBEHT0900102,2021-09-02 20:08:22.652984
411fcf26-84c8-4dc4-9c69-b0ecc68c9ef9,GBCCS1200218,2021-09-02 20:08:22.652984
e6a4cf6d-ea8f-4440-b17f-f61678bd3915,GBCCS0700657,2021-09-02 20:08:22.652984
fd79b5f2-5d93-4c10-9e4e-40805e21ac9c,TCACA1419241,2021-09-02 20:08:22.652984
034c4025-3e2e-4345-9ff6-59cbe3147a5b,GBCCS0201269,2021-09-02 20:08:22.652984
bdc55bab-f300-42f9-b2dc-10f035e536a9,USSM18200004,2021-09-02 20:08:22.652984
bdc55bab-f300-42f9-b2dc-10f035e536a9,USSM19902988,2021-09-02 20:08:22.652984
1d1d6a0e-a0ca-4e10-b051-f0df010b617e,GBCCS1100078,2021-09-02 20:08:22.652984
825d5b7f-5f0a-45b3-a29c-f7a423e8aab9,GBCCS1800034,2021-09-02 20:08:22.652984
825d5b7f-5f0a-45b3-a29c-f7a423e8aab9,GBCCS1800069,2021-09-02 20:08:22.652984
333d6ee9-2d54-42f2-9015-32f7f504dc3b,GBCCS1100085,2021-09-02 20:08:22.652984
97dc1cda-6a07-4326-b8d4-1dee848b2db8,GBCCS2000078,2021-09-02 20:08:22.652984
522a22b1-8f42-4161-a6b1-b84a79d39aea,GBCCS2100002,2021-09-02 20:08:22.652984
888a4f08-7ebf-452b-9927-2e000fe52766,GBCCS0201284,2021-09-02 20:08:22.652984
5406bfc8-0ed4-442b-8e9e-7e6067fefe7c,GBCCS0900009,2021-09-02 20:08:22.652984
0a7464ca-c774-44df-a94c-4d2e9043c5fb,GBCCS1900030,2021-09-02 20:08:22.652984
8a5b8df4-51b7-4554-8e8d-1c89cb0d1df1,UK6821903091,2021-09-02 20:08:22.652984
46cb9ec3-83e9-4ebe-86ff-ccf365ce83ea,GBCCS0100700,2021-09-02 20:08:22.652984
46cb9ec3-83e9-4ebe-86ff-ccf365ce83ea,GBCCS1000104,2021-09-02 20:08:22.652984
cadaf772-110b-44d9-b714-610f3a235864,GBCCS1500056,2021-09-02 20:08:22.652984
1a01c71d-dce6-492e-8c4f-88004281cfa3,GBCCS1500053,2021-09-02 20:08:22.652984
c9511c1a-066a-42e5-82b6-92cfda8f3401,GBCCS0700553,2021-09-02 20:08:22.652984
c9511c1a-066a-42e5-82b6-92cfda8f3401,GBCCS2000001,2021-09-02 20:08:22.652984
39ef6ad2-3c6d-485c-8117-45dc7d5595c8,GBCCS1500149,2021-09-02 20:08:22.652984
6b82f74d-1c0a-4661-8f7c-82255c0b1526,GBCCS2000015,2021-09-02 20:08:22.652984
236d5beb-093c-40eb-8fd8-a205ae8727eb,GBCCS2000032,2021-09-02 20:08:22.652984
f4ef8f13-851a-4516-b43e-9fa7b7790103,TCACA1419369,2021-09-02 20:08:22.652984
5cc50302-b24b-447f-ace8-02b48ed17cb3,TCACA1419238,2021-09-02 20:08:22.652984
c7c85fb0-c1b9-4c23-b2c8-3ce059e45091,USSM10602911,2021-09-02 20:08:22.652984
c47ef076-c88b-47c1-8aab-653637226054,TCACA1419595,2021-09-02 20:08:22.652984
017272df-dbc0-4876-af33-ee68bd1059bd,GBCCS2000002,2021-09-02 20:08:22.652984
017272df-dbc0-4876-af33-ee68bd1059bd,GBCCS9701054,2021-09-02 20:08:22.652984
c921deba-0776-43ba-b48d-0ee7d55b7f7a,GBCCS1500179,2021-09-02 20:08:22.652984
c4f52f3d-63f1-4e40-9f52-d4585462d0b0,GBCCS2000033,2021-09-02 20:08:22.652984
d77e78dc-3a69-468b-9e87-82d86b4e98e0,GBCCS2000002,2021-09-02 20:08:22.652984
b30c4394-eddf-4002-a412-cfe5efd4115c,GBCCS2000016,2021-09-02 20:08:22.652984
c2cec831-e67e-4dee-8cc5-7a4a3ddca4d8,GBCCS0501474,2021-09-02 20:08:22.652984
c2cec831-e67e-4dee-8cc5-7a4a3ddca4d8,USLS50687301,2021-09-02 20:08:22.652984
52f7dd7c-d028-4be4-9714-89c55d2c22c4,GBCCS1500061,2021-09-02 20:08:22.652984
af21e713-410f-4438-ab85-61392885738d,GBCCS0101231,2021-09-02 20:08:22.652984
e4f344ca-6113-41ab-ab7d-7a8578509dc1,GBCCS0100982,2021-09-02 20:08:22.652984
d9c6ba9d-c20c-45c4-8f20-408ed9331c1d,GBCCS1100088,2021-09-02 20:08:22.652984
68573ee7-4aed-4fe7-a109-2c17297cecd3,GBCCS0501469,2021-09-02 20:08:22.652984
9d44edca-146b-4d74-8e24-9efd4c53c6b3,GBCCS0501469,2021-09-02 20:08:22.652984
a7a0958a-0910-4183-acc8-33d4a22eab23,TCACA1419420,2021-09-02 20:08:22.652984
9b03d6c6-ebfa-4f01-a39f-a113c7cc45f5,GBCCS9900134,2021-09-02 20:08:22.652984
8994147f-dad8-4258-9b98-4004ad59038d,GBCCS1500060,2021-09-02 20:08:22.652984
f42369aa-b39d-4fac-9f48-0dbc682fc1d1,GBCCS0100992,2021-09-02 20:08:22.652984
a56df997-3de2-4b14-9589-aa8f98239727,GBCCS1300018,2021-09-02 20:08:22.652984
5b7311d1-3761-4ac6-bf00-ee5e9f2abf33,GBCCS1100092,2021-09-02 20:08:22.652984
166fb6a5-00d1-4021-8ecc-9efacf201320,GBCCS0101000,2021-09-02 20:08:22.652984
59b16358-a3c5-427d-ab77-b9ce3c1e91ef,GBCCS1100092,2021-09-02 20:08:22.652984
e53f4d3b-4ed5-43f2-a43e-7b68bbc37366,GBCCS0700591,2021-09-02 20:08:22.652984
e53f4d3b-4ed5-43f2-a43e-7b68bbc37366,GBCCS2000009,2021-09-02 20:08:22.652984
11ad7683-5ce4-4c08-aecd-ba8c714712d9,GBCCS1000106,2021-09-02 20:08:22.652984
f5f3d2d1-8aac-4c07-a718-e5c993a2a532,GBCCS0101249,2021-09-02 20:08:22.652984
43ef1c14-60ce-4d26-b374-ca2aa3502a41,GBCCS0700653,2021-09-02 20:08:22.652984
85cfd3c3-e2b3-4682-96d4-7fbda6f9bb7d,GBCCS1500010,2021-09-02 20:08:22.652984
1d2d44b8-a04a-4c5a-993b-2a311dc13880,GBCCS1000167,2021-09-02 20:08:22.652984
1d2d44b8-a04a-4c5a-993b-2a311dc13880,GBCCS1000194,2021-09-02 20:08:22.652984
1d2d44b8-a04a-4c5a-993b-2a311dc13880,GBCCS1400221,2021-09-02 20:08:22.652984
350b392c-d8f5-46cc-8b4f-8767ecf8af32,GBCCS0101013,2021-09-02 20:08:22.652984
350b392c-d8f5-46cc-8b4f-8767ecf8af32,GBCCS1400244,2021-09-02 20:08:22.652984
4a6ec10d-624e-4ce9-9556-d742c0afa4f9,GBCCS0401350,2021-09-02 20:08:22.652984
4a6ec10d-624e-4ce9-9556-d742c0afa4f9,GBCCS2000070,2021-09-02 20:08:22.652984
0e1af5f2-3b10-4041-97e8-0c8f4d7db278,GBCCS2000069,2021-09-02 20:08:22.652984
6cc92992-3612-4046-a06b-c3554507f975,GBCCS0201265,2021-09-02 20:08:22.652984
9de37867-49f4-42cc-ae8d-1c0d0e9c8f08,GBCCS1800372,2021-09-02 20:08:22.652984
14260672-9e6b-4537-9be3-565fb91e8f67,GBCCS1100079,2021-09-02 20:08:22.652984
08969cb0-7ab7-44c1-bf17-180852bfc8fb,GBCCS1800385,2021-09-02 20:08:22.652984
c97debc7-8368-45cc-9f83-92850874661f,GBCCS9900137,2021-09-02 20:08:22.652984
c2e6e8d5-cbc2-4421-855a-33feca016f35,USUPV1100128,2021-09-02 20:08:22.652984
be0b22fd-894e-42ad-8d1f-389c994384b8,GBCCS1800033,2021-09-02 20:08:22.652984
be0b22fd-894e-42ad-8d1f-389c994384b8,GBCCS1800068,2021-09-02 20:08:22.652984
a225ec0a-1f6a-4740-a91a-5155a3ad219f,GBCCS2100010,2021-09-02 20:08:22.652984
27ba9c8a-740a-4da9-b231-12887a3d7e3d,GBCCS1800289,2021-09-02 20:08:22.652984
223c0483-c07c-4a82-87d0-4a36442997bd,GBCCS1800404,2021-09-02 20:08:22.652984
4294ff05-9fd2-4028-92cf-dccbb998f26b,GBCCS1800408,2021-09-02 20:08:22.652984
b85c6188-ca63-4f16-9491-d37c6a1f7bb3,GBCCS2000035,2021-09-02 20:08:22.652984
e921ce9d-fd77-41fd-ae90-50a0d229fb96,GBCCS2000081,2021-09-02 20:08:22.652984
4cca7173-012f-43ed-8c18-91fef50f2b44,GBCCS1500209,2021-09-02 20:08:22.652984
6e2b58ad-3846-4a80-a913-adf29f2ba8dd,GBCCS2000074,2021-09-02 20:08:22.652984
a028d657-3197-4910-abad-ad67f809d977,GBCCS2100004,2021-09-02 20:08:22.652984
f2a04bdf-d193-423f-9f22-2a27e33b6a2c,GBCCS8401051,2021-09-02 20:08:22.652984
d84b4e14-bf75-4082-8354-5b46bd32a2c6,USUG11701468,2021-09-02 20:08:22.652984
78764bae-0411-4266-b8d5-a84b92e84e59,GBCCS1000181,2021-09-02 20:08:22.652984
78764bae-0411-4266-b8d5-a84b92e84e59,GBCCS1000219,2021-09-02 20:08:22.652984
78764bae-0411-4266-b8d5-a84b92e84e59,GBCCS1400235,2021-09-02 20:08:22.652984
172a9404-e167-428a-bb17-dd06eadd8be0,GBCCS1400242,2021-09-02 20:08:22.652984
7a75f1de-42bc-4e4b-8667-179e523a3196,GBEHT0900107,2021-09-02 20:08:22.652984
007b3792-a5f0-4130-af01-ee14a1820e80,GBCCS0201287,2021-09-02 20:08:22.652984
137efb77-ff90-4235-a20b-e6f330e84647,GBCCS0900031,2021-09-02 20:08:22.652984
cf83f056-987a-4ec7-b1a2-cd7ba7b93d0a,GBCCS0700650,2021-09-02 20:08:22.652984
bedca33a-496c-45f0-817b-d943de9457a0,GBCCS0700643,2021-09-02 20:08:22.652984
bedca33a-496c-45f0-817b-d943de9457a0,GBCCS2000005,2021-09-02 20:08:22.652984
da502a9d-2f0c-419e-8ba4-bf3687b70376,GBCCS2000019,2021-09-02 20:08:22.652984
e4a23901-2a5c-4efb-a0af-c93a985cfa87,GBCCS0101236,2021-09-02 20:08:22.652984
cd2cab1e-e021-4bf4-8714-36d181374bc3,GBCCS0201262,2021-09-02 20:08:22.652984
b987218a-0097-472d-a26d-63e046f5a20d,GBCCS0101224,2021-09-02 20:08:22.652984
3523e579-710c-43dc-8903-4c5fc7a19f1e,GBUM72001003,2021-09-02 20:08:22.652984
d6a7a8f0-6e02-42b8-a887-fb6071f22ddf,GBAQT9400009,2021-09-02 20:08:22.652984
4c1d4aab-4fa0-4c0b-9cfd-0ebcf29e4381,GBUM70915335,2021-09-02 20:08:22.652984
1bf01ad2-0ab3-4011-b496-08cd794eecec,GBUM70802693,2021-09-02 20:08:22.652984
12fa7e57-dac3-427e-9678-2e0cd0403173,GBUM70802692,2021-09-02 20:08:22.652984
35df0009-4c98-4ac2-b3d5-76bc169d7fe5,GBUM70802694,2021-09-02 20:08:22.652984
b85d839f-b5f2-4d19-a2d3-40e3564cbf0f,GBBLK0600124,2021-09-02 20:08:22.652984
4e21fcb3-967b-450f-b89d-0f0677968538,GBAAN0000022,2021-09-02 20:08:22.652984
26106ed2-ca8a-4341-a24f-ca01897de9c7,GBAQT9200011,2021-09-02 20:08:22.652984
ada05d4f-3075-431b-b3f9-337131826d65,GBAQT9200011,2021-09-02 20:08:22.652984
041fdf9a-7b51-4dbf-bab5-75f154d55c4c,GBUM70916367,2021-09-02 20:08:22.652984
db52add8-6dfe-4999-a983-887099ceaf89,GBUM70802695,2021-09-02 20:08:22.652984
85c512f5-a179-43ba-822f-57dbf6e9942c,GBBLK0500250,2021-09-02 20:08:22.652984
78abbed5-21d4-4464-bb07-ad31034999c4,GBAQT9400005,2021-09-02 20:08:22.652984
b54dcf4c-aed6-412e-b47d-6e51baed5461,GBAAN0080113,2021-09-02 20:08:22.652984
740f392b-339b-49f2-a770-9b74f105e718,GBAAN0080072,2021-09-02 20:08:22.652984
459ebd90-c77e-450f-ae9c-71766be6a0a3,GBUM70916361,2021-09-02 20:08:22.652984
